gene_id,Ind1,Ind2,Ind3,Ind4,Ind5,Ind6,Ind7,Ind8,Ind9,Ind10,Ind11,Ind12,Ind13,Ind14,Ind15,Ind16,Ind17,Ind18,Ind19,Ind20,Ind21,Ind22,Ind23,Ind24,Ind25,Ind26,Ind27,Ind28,Ind29,Ind30,Ind31,Ind32,Ind33,Ind34,Ind35,Ind36,Ind37,Ind38,Ind39,Ind40,Ind41,Ind42,Ind43,Ind44,Ind45,Ind46,Ind47,Ind48,Ind49,Ind50,Ind51,Ind52,Ind53,Ind54,Ind55,Ind56,Ind57,Ind58,Ind59,Ind60,Ind61,Ind62,Ind63,Ind64,Ind65,Ind66,Ind67,Ind68,Ind69,Ind70,Ind71,Ind72,Ind73,Ind74,Ind75,Ind76,Ind77,Ind78,Ind79,Ind80,Ind81,Ind82,Ind83,Ind84,Ind85,Ind86,Ind87,Ind88,Ind89,Ind90,Ind91,Ind92,Ind93,Ind94,Ind95,Ind96,Ind97,Ind98,Ind99,Ind100
Gene000,-0.5498006084019195,-0.28718989455749727,1.8341478129454862,1.1330016071088964,0.5649975013513703,-0.09166316267368159,0.9800097723952392,-0.1568475179736339,1.1377419182478852,-0.6082094013083912,0.8068084589384508,-1.7250767815882604,-0.18410779515187173,1.3386944520763182,-1.3154863985107044,0.01570020803424524,-0.8755420112984075,-0.13069862302468185,-1.9389876012991838,0.4892493702541516,-0.24937316037288618,-0.017622279275210793,-1.6243211172276226,-0.50195350250164,0.5037350928791697,1.7877523031526423,-1.094005618197168,-0.759329387888451,-0.04018616764861495,0.25414133210560624,0.530234228331513,-0.6786215662299543,-0.7346860617477832,-0.8580282993381609,-0.4759349657913542,-0.04404440331841759,-0.8089961825843512,0.05558511579387455,-0.5240851944876298,2.4628022476489644,-0.2974332278666884,0.3853129298288308,1.9581445897174268,-0.8591889290083202,-1.4272661366515906,-0.022227758207799483,-0.9138849890249948,-0.9605192496417174,-0.10815147474712357,-0.6562626310754693,0.9017425015033719,-0.9906614659735401,-0.293561008302,1.7514729252897938,-0.9760634941261488,1.9260040146403412,-0.2117150356234936,-1.094237302851606,1.5926747894247417,0.731029011203976,0.9993084547809163,-0.8874720566624652,0.16275014235550062,0.46464648804243597,0.20601483872000714,-1.6712034836765035,-0.4883031895166944,0.3479668171238642,-1.496036865638568,0.7322941605644344,0.21520187835731555,0.6170851913177362,-0.197219409250418,0.3698124786499911,-0.04395879843535771,-0.5446597676683156,1.114210682395773,0.6772355490767015,0.152893443292967,-0.20518578896340814,-1.243351555863623,0.13423369313715472,-1.420696775138774,0.88697932747224,-1.2482528462334783,-0.8633786503214611,-0.18095677085986547,2.5199315926747796,1.8173292281549096,0.4586136711644044,0.1537712090648069,0.4759468230161459,1.0573539957174647,-0.5410734723261089,-0.485098954897295,-0.3144687642438293,-0.17969997827798587,1.2099465146294524,1.932598214603688,-0.06349249998957804
Gene001,0.06811866350578667,0.6417138948659277,-2.175245723476067,0.40766834438960453,0.5725251753916378,0.4476198883389351,-0.03371294500049012,0.05814144419325281,-0.6173983275776481,-0.7036928817281664,0.14100720995737348,0.07421883445093178,1.6229405637478058,-0.4179292035887558,-0.8698770313133742,-1.2598762684603815,-0.28060007680049476,-1.101657289946018,2.044644369779165,0.13874046325101372,0.306725693074416,0.8375878291639145,-0.7554625884045163,0.26018883961463424,0.07321766286767203,0.5705753252055078,-0.7587173690542237,-1.908941125340883,0.23346335305635685,0.3030234607911748,1.2381025772271834,0.2982118579508626,-1.5610431302842132,-0.43128462348954566,0.5535140495934852,-0.5366745930617794,0.38731094704489677,-1.3641267953784972,-0.6314269219190439,-0.8851112124248194,-0.4202022379283755,-0.9388529154578555,-0.9259545283250217,-0.3747714843756226,0.25031788909328995,0.16585105510144163,-0.9882521270217147,-0.2641625361404579,0.8238954939309924,-0.13693827771062667,-0.5355669850699579,0.02188231876713006,0.5202159032067836,1.2363931651492488,-1.444874391221388,-1.7185726031562376,-1.201744944186348,1.8200417475909665,-1.1136651146907952,1.3956905862565125,-1.2798498459922854,-1.319741373240586,0.6512749201231322,-0.4212258628081506,0.8909748180378491,1.4496155983202161,-0.10893374440218069,-0.3053112410981329,-1.3290078841877324,-0.9819642876687746,0.37643148271682886,1.5739855493136354,1.469926544270784,0.013401501263481925,1.220225390031455,-0.09991264704009097,0.3023263691869245,0.4690225993693765,-0.19899183625733666,-0.12901787228327052,-0.37536260368860974,-0.1862098838004796,1.4214699586805457,-1.2691411490270146,-0.9394140097826184,0.4584073650687377,-0.7447992029094875,0.5283316046085277,0.953750448824364,-0.5042288660690135,-1.2563749807785378,0.6033049589352895,1.3435651471827161,-0.08108509809035788,-0.38318666098250875,-1.0534015568298392,-0.2573337062064766,0.49689872883536923,0.7326356693910512,-1.4421888138994259
Gene002,-0.9344619168297117,-0.4637788769095342,-0.7548099258282277,-1.4123071136799363,1.370084654055454,0.12917800330326107,-0.29763131035581264,-0.21287549270698675,0.0283029287218413,1.239336764830088,-0.3906751653719063,0.023127436916549084,2.9397584694874537,0.450083870036866,0.7014855103055802,0.42559846243975635,-0.884466722437493,-0.38994526786321965,0.3198863584928154,1.0705728682843252,-0.2172598608256864,0.8994211277172808,0.2802357450963849,-1.3244701068934173,-2.50652515599471,-0.08046288599214373,-1.4203537195496916,0.321616972103284,0.1375427345943423,1.5268268059114674,0.5357049977343156,-1.7181178523140006,1.3663281792126147,-1.2968044308030378,1.0649988263209271,-0.9980316351019858,0.3966617340603755,0.4306741500140662,0.8021048630168421,0.38441333190938226,0.4898575259910043,0.8230348586513588,0.2140101238755561,0.6836818958149563,-0.6136042359343851,1.3613718120131602,-1.0417360718233928,1.0456205888034416,0.9118087910395986,-0.44058856326479034,-1.3755024342625002,-0.764037062433895,-0.2597946397180319,-0.48085828994043445,-1.5940898515071258,-0.22971395663439384,0.23689038809432517,0.18344570624687057,-1.3053424014961952,-1.25060587884775,0.6924872658555056,0.23462457857149838,-0.696481314007832,0.5751810478595051,-0.03902222751044248,1.5416683717277988,0.654353346706843,1.1070792741653865,-0.0991438333670556,-0.8612320904154498,1.325026001085679,-0.25175444368181166,0.600144869487517,1.935956058184225,0.4789817826590114,0.7883549506124437,-0.4074343182860586,1.756490988645028,0.8109458603828362,0.0723950501557627,-0.6708265185588891,1.0419615384028011,0.5142454616199621,-0.9011565861643064,0.43963399287807886,-1.7696820182276092,-1.0437089788502723,-0.7066527269763961,-1.0212214621902385,-1.102080610233618,0.6017536847456724,0.46936852987256855,-2.9344247616427754,-0.5046882172103783,-0.8372576401488317,1.4167534891611266,-0.8366354535694801,0.5562681061120972,0.18939861233863298,-1.4549045458660728
Gene003,-0.42485301422846755,2.11023486980002,0.6850795598937999,0.4148437783850219,0.2947677274485672,0.7493781821101966,0.2935892149776201,-0.925927239081531,-1.3322306499212986,0.2971363851902108,0.7249425087669348,-1.8450315900230543,1.3133433307798341,-0.8806343872333433,-1.3544610444635223,-1.412125598177861,-0.39432631953245395,0.06215160269065096,0.511630625371085,-1.5923583629350837,1.171077579598864,-0.07500513750571408,-1.4964194472579284,0.09130862778771477,0.7615036891422724,-0.682956892860852,0.041158106784290716,0.07228622570441448,-1.381787210094797,-0.2684812253973542,-1.4196339432335268,0.6257895203856024,1.3670254066263,-2.081052313163861,-1.0443025153027645,-1.1235435474246558,0.696439100288984,-0.3160385023127347,-0.3213851142782528,-1.6550206704634902,-0.5467334607490258,0.7194462868558704,-0.7403634205198384,-1.3590072028717326,-0.07073217216633947,-2.606711714880897,1.2671033722662084,-1.7400224977683958,0.28867877555274485,0.6262890826411853,-1.992263772522907,0.6936530403251276,-0.6496112376569052,-0.3018981398997714,-0.6725688920423188,0.0979157755465988,-0.7544453406682247,-0.7762219980424504,-0.12893254229861872,1.2811551089814692,0.3124993250033282,-0.4192016368972111,0.7356492085162722,-0.7864646279972861,-1.6961496365081434,-1.2380639802699156,0.17138110764111042,1.9069923172497785,-0.3741903190080712,1.9215174201749698,0.06888850518507604,1.3830322994787678,-0.07052977754666931,-0.9002074361534061,-1.421963835695432,0.018786803291927244,-1.2864023055959062,0.2193952443924579,0.16002271298350113,-2.2515003342332913,-2.0423230876076035,-0.636711353972816,-2.425003926515614,-1.0728560193680199,-0.14634180065492391,-0.0443762333258615,-0.43125365395668713,0.516491468453863,-1.343631766179995,0.41385970194315436,-0.2506892935023777,-0.14949397685776444,-1.834510156386927,-0.052363195374804945,-1.1872070548580986,-0.3543792695235807,-0.36862063918019666,-1.55394356068305,0.12210661084362469,-0.12171850256876962
Gene004,0.2644651148214407,1.0977713370672306,-0.07875410917199895,-0.10147050892678942,-0.12011899736228758,0.2197045038741726,1.0066441271563438,0.11745442443509187,-0.21958221971684092,-0.702876948331586,0.9238004164337875,-0.7530159479387235,0.08620227646166781,0.379988910156127,-0.013337046642574324,0.3168698631724688,-0.9121042844291687,-0.419995630281053,-0.3332112940038377,-1.3342750868015374,-0.05412691869129673,-1.8382319218266427,-0.5008131719796912,-0.7631479595334197,0.5904805257067539,-1.396048529882003,2.1858305251503993,-0.8258165336437103,1.818345282943363,1.6034945022398024,0.5236296223740492,-1.118608588987558,1.2587369133512734,0.7155957326293223,-0.9965265476774672,0.20706463062354882,-0.4876388613600642,0.5752681653655116,-1.3652792967669123,1.814767557067552,-1.2469978903277756,0.26592662671229456,-1.2120229374746183,0.37847030494501255,0.050616705047215875,-0.3285177973787631,-0.4094161930488553,-2.0699470808863927,0.8191395586541608,-0.2834939946310797,-0.3343860705584457,-0.7655360876127546,1.675347195925217,1.0605440855534245,-0.1589396627347059,0.3566999552813744,0.5859412929817014,1.2176131962725876,1.8699566983679052,1.4053420441055697,-0.655259729934647,-0.8575515917958385,0.6193451582565939,0.27357229013034556,-0.4874840816874014,0.2748212207335105,-0.966297523884794,3.5431773374452704,0.8158934668231393,-0.02943298395930837,0.5997557262499038,0.5642115941064195,-0.21439857323417713,-1.120763303228363,0.31750844293702596,1.7605618337631543,0.21142532207885478,0.2717468544557207,1.9341677346053492,0.27506449684513296,-0.32751954339579986,0.827573190435734,0.8275403034175567,-0.5820555173878009,0.46365292879770986,0.34383098874258816,0.6145176866773067,-0.5299131102899405,-1.812858779971865,0.018976019592933456,-0.29899951783752593,-0.7133244232264394,-0.16410293388831962,1.1365892036596357,1.1606673523519326,0.0009362379974921041,0.1803623852984268,-0.44372065873710875,0.9432241980388234,-0.9449926814590432
Gene005,-0.4145122690318529,1.3840135067207116,-0.46520671607274994,-2.8238938863259944,-1.7020641183558693,1.6886792218164834,-0.7058178208170095,0.25755392847488706,-0.647053413641861,0.5579680852911421,0.17363304801924473,1.6173786662604392,1.905174266426401,-1.7968683732929547,0.805624682415589,0.9069646964066674,0.5110593246079203,-0.5613072625467576,-0.5242816191830955,0.5445576124871869,1.0435557644850701,0.7672180361036093,1.7893483541463482,-0.8394000875509042,-2.8486829461879384,-1.4527080039302354,0.3880326746573487,0.351674589615479,0.01982239628923876,-0.018081790628974376,-0.905815625644363,0.8764063270621982,-0.1300087758871318,-0.29473947646708176,0.22141971561605583,0.43658506723052665,1.7718056029240021,-0.8810717915747953,-0.870667638550533,0.9911397447054864,0.9205164462341194,0.5494316878162265,0.008559103840285739,0.05087606021814775,0.48051112484588354,0.41038617965254987,-0.5621836509241036,-1.3842845037053253,-0.32661973641218095,-0.8127490023282068,1.8954683852749934,-1.5375567306230455,-0.7370998019581273,-0.41863344925664936,-0.12673009553883627,-4.225530995340584,1.6917001582768403,0.06904074288816425,1.5671137880254882,2.402393827922663,-2.146182787451524,0.7967912383522259,0.7048305623898654,1.1371131410811208,0.7900322043094741,-1.0522428614851715,0.028547583471040233,0.2583499904800433,0.3775012738791192,-0.29640970406099576,-0.07583524829622866,-1.047973616815168,-0.5699647534477711,-1.615192240991192,-0.3902344480337365,-1.1073720848201498,0.05671678019286992,0.852893911761457,0.7169418559816084,-1.6384668326195801,-2.10700773427186,-0.6900827102045062,-1.0352098892693011,-1.4715482195303757,-0.681661748409056,-0.3157769432781524,-1.5056657991203375,-0.9566808023738127,1.0551539617063652,1.9368177643574929,-0.08086936779168515,0.9983529603843799,0.16690620210397378,-1.0505595465022712,0.5816397968656353,0.23625120665653726,-0.4458194921813684,1.4916826021412217,-1.7086342256287501,-0.714008848755499
Gene006,0.5081279151739474,0.38823417407916694,1.4988565552966504,0.2040391066330881,2.0746427693669363,1.5600356595423208,0.7118969720436265,0.9402508944212048,-0.6289879389335069,3.662805780337864,1.4838395283001653,-1.8549033185285873,1.9348515154926347,-1.0706669779863773,0.08233073637140505,0.7109595081892218,0.4613349012371921,0.5458677172125403,1.0268792906648352,0.5558562945519251,-1.1649819092714886,-0.11757631987242428,-0.8137510079367183,-0.8789549421244391,-0.7714724226880619,-0.7033870065362879,0.34542761379289866,0.9451535922557064,-1.229748496357928,0.020528449427833047,0.5429673232754137,-0.42627337102554874,-0.09056300302446293,-1.4422050482746753,0.032633462182660715,0.5011593342039878,1.408449463054447,1.5819037251904675,-1.4552267596039778,0.8271630133716484,-0.10709431371295194,0.20245547577174844,-0.7147618763444255,1.4169346699381005,0.37336774862845745,1.5008922505762994,-1.471183970595543,0.7905209977791793,0.23271015984208948,0.9060870615639796,-0.1465516076578749,-1.2547626674839745,0.10934095427021406,0.16414232665641484,-0.8217830265529651,0.1131247921108298,1.6922963740003572,2.0959797988974285,1.691451151407344,-0.7782613369223633,-0.9250119846807224,0.011499789821906031,-1.1578768139257358,1.5783967811692559,-1.141999944540481,-1.3931079198005065,-0.4352109223851405,0.6951158372192309,1.26972847955231,0.2104524933111219,-0.46635745164756415,-1.0999336914148212,-1.6193233834423417,0.004313905437522384,0.7790796567486186,0.6241247841155889,-0.21545488765380083,2.260874480098282,-0.1667279469639709,-1.3510366804486085,-0.08428157007284685,-0.07484023230225083,-0.3229951239369945,-0.6541848687738124,0.16380639531794697,-0.2509041879562073,-0.1255436532832494,0.15744155665899592,-0.3640260208725555,-0.8178041734938608,1.2837311502914721,-0.12455216752441904,-1.1580277060595878,-0.7765580237261177,-0.8384277980683537,-0.13868461550437616,-0.032261453765936886,0.7436942209130851,-0.4127238491760489,0.16074320277460966
Gene007,-0.7527307812006077,-0.6148557431342597,-2.960095692636462,-0.21306451895532114,1.8420816715028854,0.07533216880171699,-0.8438037512143224,0.09742392018768947,1.1144103813105821,-0.4969710670921786,0.09129292210631063,-2.1693337691053305,0.03905114638696451,0.45221302944617936,0.7770636448084168,0.9411839891628279,-1.372165046098772,-2.29556754351586,0.32260019535275875,0.4427138297538057,0.8535399525652555,0.22963472354327802,0.06896114297408369,0.39051036618289914,0.4423424854714353,1.249969241881402,-1.3540593156495022,0.14990506062371226,-0.866040939127998,-0.44590668780613274,-1.038651178203894,-3.3169146704447257,-1.0931327813873062,1.3171941896679369,0.17112778836504516,0.2666858174274692,0.6302142703243705,-0.8503677805205455,0.8987398582932936,-0.28120582496606256,0.17660998920750315,-2.695453632189908,0.42961644775192387,0.07201586393383265,-0.7703378624161873,0.6986988897464802,-0.6619582960608474,-0.608241011705096,-0.1339686162762284,-0.24715502918886317,1.4260117750265098,0.37806269433189715,0.14000014904014127,0.6824568963506166,0.7744253797981568,-0.007906579975443764,-0.8052412760175672,0.6535843320994775,1.4313429619168385,1.096299674458726,1.2400680474658818,-0.30848879799946916,0.9226976093929933,0.6673467820293895,-0.5007703627120753,-0.02353065336794524,-1.007414657041782,0.9459759832349662,-0.3057339172284796,0.07390525738208889,0.3281717167822509,-0.9601987349363647,1.397170334622157,-1.4402981774862607,1.0738158772500146,0.06795214276603664,2.0108242119391493,0.7744368925273064,-3.1620053469316445,-1.2142868654191783,0.9572319432331605,-1.0363589000128544,0.04860724236326462,-0.003895562131883346,-1.2536043344621928,0.6428148269213837,0.0015286816248526946,0.4832813437412202,0.7495838166751542,-0.10886576140442775,-1.1937521635972412,-0.21366236748227416,-0.8309188401382588,-0.4752101246357475,1.226116800430809,-0.5009251540581601,-0.03182051040372483,1.3371003136504522,-2.2664819209197145,-0.5287827543977914
Gene008,1.2114003114897751,0.9529871133919754,-0.8806187403979409,0.550146277157876,0.5000495699104839,0.7090338014351244,0.09618132256926305,0.8453182458813878,-1.1463768792754474,0.9747126228623869,-2.128977222783775,-1.6448563803515062,-0.8148873074365546,-0.3702776074876005,1.8919354815986589,0.45350892153286254,-0.27239013246471566,0.0790458734976018,0.399356640818769,-0.9859431373938551,0.5710676111106388,0.8104050348297778,0.45647441041227554,-0.18504147966929774,2.5697040803711717,-0.4617821049267251,-1.676566997620443,-0.9672172604202613,-0.43617526078728863,0.8941253476438473,-1.2415026676683778,0.882918618067768,-0.9035787217337271,0.22627956208897995,-1.5656798594579155,0.352580978963902,0.6262344055492648,-1.2711004993856476,0.7715438549460025,-0.9233100709030221,-0.7225011873355361,0.24963036478475364,-1.2739576099763286,-0.29894684809314054,-0.17895513920726566,1.0562562003821512,0.09295894498979548,-0.16675093337554034,-0.3447711388314603,-1.4231181097748449,0.1829087261961185,1.029444272275155,2.06140823732742,-1.039779177645875,-1.7221144275803284,0.4072514616524088,-0.8033173518934166,-0.6973604679095768,0.20177691183116625,-0.9602179828742877,-1.023695598467326,-0.3415825604052377,1.390403344395488,-0.5166000741326194,-0.3802143015944451,-0.8166892124172139,-0.0315691204941003,-0.07786999168767776,0.3792952284719757,0.7991312620610176,1.0259150896849285,1.6047090655213367,0.9145212237576666,0.7529632329037437,-0.7936385093542934,0.06523620092815702,0.9175104792443838,0.19650080596281833,0.15303947386267158,-0.7233074717355676,0.2670278962647528,0.5988580754784694,0.5322632674699843,0.5684174776906071,-0.6800956327646736,-0.02369609460735592,0.7133790837732473,0.31587643902226104,-1.1869054117969828,-1.7139603843912152,1.124484971445545,-0.6023103658164765,-0.7037189883567381,0.5035133317189393,1.15069063309559,-0.5743003461263179,-0.26090736332618103,0.3673483039468991,-0.6186883228359398,-2.249716172693707
Gene009,0.2658676890847012,0.43329773487302187,-0.3939739594821151,-0.8445250900956611,-0.8971730216614492,0.2991193704071886,-0.9589741306083761,-0.2902705085203284,-1.663301825927412,1.2603243118515373,-2.671230359487349,-0.5958658453819042,-0.16642446964207255,-0.6642923296765992,-1.4669402983859146,1.8999535524428626,-0.6764565020135962,0.4210111672012087,1.7781765188960919,0.013244674815762313,1.0842891859681247,-0.1445932508734889,0.7844963462550409,2.568653633141298,-1.7485939085754272,0.7434833836282827,0.9097643861027308,0.3053511108488697,-0.4608712948344178,1.2055005723033474,-0.9405386225131271,-1.0089362411430287,-1.0516383714979125,0.7249608150987386,0.18382481038376153,-0.45072646686880724,1.677081132172387,-0.6226318159166152,0.08364687402452309,1.2699791959142803,-0.5466945466892312,-0.6335343916499678,-0.6494355766287299,-0.0839852556945076,0.3813544331416595,1.737252435068723,0.22833669442062215,0.37520993397869734,-1.0796228016505105,-0.3723791118318135,0.5513854019083217,2.1966230855123556,-0.14169875121718406,2.5411688372522083,0.6058681898412137,-0.06533974949589935,0.9739228499408371,-1.0942615207486088,-1.5395098623775134,0.015289110798351099,-0.29069294488987435,0.3835803204563988,1.352396355315218,-1.1448213015745172,0.20743806683732527,1.2756363270975037,0.31920341210398534,0.8248559168177729,-0.023375029357753752,-0.05149869235637746,1.5554392256071439,-0.13651563541161021,0.3886232445334228,-0.5899837220567364,-0.2053761489770583,1.361484803684292,0.162860012298357,2.3141756910412767,0.9160414317438863,-0.3064727556946165,1.8560081433844575,1.9041551446364164,-0.0392134309392243,-0.5298868131183,-0.6590123981703415,-0.8624894637302284,-0.5060761783943406,0.15326171162873758,-0.8004198720882051,-0.010577551446819947,0.3009813534179234,0.3472363391888639,0.9288107050039857,-0.6593739022500007,-1.076623389760617,-0.49892921693787223,-2.0277914390392175,2.1608312804184937,-0.9153057745980229,-0.774121666993662
